,n_expt,id,phant_id,tum_rad,tum_shape,tum_x,tum_y,tum_z,birads,adi_ref_id,emp_ref_id,date,n_session,ant_rad,ant_z,fib_ang,adi_x,adi_y,fib_ref_id,fib_x,fib_y,tum_in_fib
985,8,986,A15F14,1.5,sphere,-2.25,0.75,-6.5,3.0,989.0,984.0,2019-12-07,119.0,22.0,-6.51,195.0,-0.5,0.0,,0.5,0.0,0.0
986,9,987,A15F14,1.0,sphere,3.75,-0.75,-6.7,3.0,989.0,984.0,2019-12-07,119.0,22.0,-6.51,195.0,-0.5,0.0,,0.0,0.0,0.0
987,10,988,A15F14,0.5,sphere,3.75,-0.75,-6.7,3.0,989.0,984.0,2019-12-07,119.0,22.0,-6.51,195.0,-0.5,0.0,,0.0,0.0,0.0
988,11,989,A15,,,,,,,,984.0,2019-12-07,119.0,22.0,-6.51,,-0.5,0.0,,,,
989,1,990,A15F14,1.5,sphere,0.75,-0.75,-5.0,3.0,993.0,994.0,2019-12-07,120.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.0,1.0
990,2,991,A15F14,1.0,sphere,1.25,1.75,-5.0,3.0,993.0,994.0,2019-12-07,120.0,22.0,-6.51,195.0,0.0,0.0,,0.0,0.0,1.0
991,3,992,A15F14,0.5,sphere,0.75,-0.75,-5.5,3.0,993.0,994.0,2019-12-07,120.0,22.0,-6.51,210.0,0.0,0.0,,0.0,0.0,1.0
992,4,993,A15,,,,,,,,994.0,2019-12-07,120.0,22.0,-6.51,,0.0,0.0,,,,
993,5,994,,,,,,,,,,2019-12-07,120.0,22.0,-6.51,,,,,,,
994,6,995,A15F14,1.5,sphere,0.75,1.5,-5.0,3.0,998.0,994.0,2019-12-07,120.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,1.0
995,7,996,A15F14,1.0,sphere,-0.75,-2.75,-5.0,3.0,998.0,994.0,2019-12-07,120.0,22.0,-6.51,15.0,0.0,0.0,,0.0,0.0,1.0
996,8,997,A15F14,0.5,sphere,-0.75,-2.25,-5.5,3.0,998.0,994.0,2019-12-07,120.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,1.0
997,9,998,A15,,,,,,,,994.0,2019-12-07,120.0,22.0,-6.51,,0.0,0.0,,,,
998,1,999,A11F3,1.5,sphere,0.75,-3.75,-6.5,2.0,1003.0,1004.0,2019-12-09,121.0,22.0,-6.51,30.0,0.0,0.0,,0.0,1.5,0.0
999,2,1000,A11F3,1.0,sphere,-0.75,-3.75,-6.7,2.0,1003.0,1004.0,2019-12-09,121.0,22.0,-6.51,45.0,0.0,0.0,,0.0,1.5,0.0
1000,3,1001,A11F3,1.0,sphere,-0.75,0.75,-6.7,2.0,1003.0,1004.0,2019-12-09,121.0,22.0,-6.51,45.0,0.0,0.0,,2.0,0.0,0.0
1001,4,1002,A11F3,0.5,sphere,0.75,-3.75,-6.7,2.0,1003.0,1004.0,2019-12-09,121.0,22.0,-6.51,45.0,0.0,0.0,,0.0,1.5,0.0
1002,5,1003,A11,,,,,,,,1004.0,2019-12-09,121.0,22.0,-6.51,,0.0,0.0,,,,
1003,6,1004,,,,,,,,,,2019-12-09,121.0,22.0,-6.51,,,,,,,
1004,7,1005,A11F3,1.5,sphere,0.75,-2.25,-6.5,2.0,1009.0,1004.0,2019-12-09,121.0,22.0,-6.51,210.0,0.5,0.0,,0.0,1.5,0.0
1005,8,1006,A11F3,1.0,sphere,0.75,-2.25,-6.7,2.0,1009.0,1004.0,2019-12-09,121.0,22.0,-6.51,210.0,0.5,0.0,,0.0,1.5,0.0
1006,9,1007,A11F3,1.0,sphere,-0.75,-3.75,-6.7,2.0,1009.0,1004.0,2019-12-09,121.0,22.0,-6.51,225.0,0.5,0.0,,0.0,1.5,0.0
1007,10,1008,A11F3,0.5,sphere,-0.75,-2.25,-6.7,2.0,1009.0,1004.0,2019-12-09,121.0,22.0,-6.51,240.0,0.5,0.0,,0.0,1.5,0.0
1008,11,1009,A11,,,,,,,,1004.0,2019-12-09,121.0,22.0,-6.51,,0.5,0.0,,,,
1009,1,1010,A11F3,1.5,sphere,-0.75,-2.25,-6.5,2.0,1013.0,1014.0,2019-12-09,122.0,22.0,-6.51,-15.0,0.0,0.5,,0.0,0.0,0.0
1010,2,1011,A11F3,1.0,sphere,-0.75,-0.75,-6.7,2.0,1013.0,1014.0,2019-12-09,122.0,22.0,-6.51,-30.0,0.0,0.5,,0.0,1.5,0.0
1011,3,1012,A11F3,0.5,sphere,-0.75,-0.75,-6.7,2.0,1013.0,1014.0,2019-12-09,122.0,22.0,-6.51,-30.0,0.0,0.5,,0.0,1.5,0.0
1012,4,1013,A11,,,,,,,,1014.0,2019-12-09,122.0,22.0,-6.51,,0.0,0.5,,,,
1013,5,1014,,,,,,,,,,2019-12-09,122.0,22.0,-6.51,,,,,,,
1014,6,1015,A11F3,1.5,sphere,1.75,-2.25,-6.5,2.0,1018.0,1014.0,2019-12-09,122.0,22.0,-6.51,210.0,0.0,0.0,,0.0,1.5,0.0
1015,7,1016,A11F3,1.0,sphere,1.75,-2.25,-6.7,2.0,1018.0,1014.0,2019-12-09,122.0,22.0,-6.51,210.0,0.0,0.0,,0.0,1.5,0.0
1016,8,1017,A11F3,0.5,sphere,1.75,-2.25,-6.7,2.0,1018.0,1014.0,2019-12-09,122.0,22.0,-6.51,210.0,0.0,0.0,,0.0,1.5,0.0
1017,9,1018,A11,,,,,,,,1014.0,2019-12-09,122.0,22.0,-6.51,,0.0,0.0,,,,
1018,1,1019,A11F12,1.5,sphere,0.75,-3.75,-6.7,4.0,1024.0,1025.0,2019-12-09,123.0,22.0,-6.51,15.0,0.0,0.0,,0.0,1.0,0.0
1019,2,1020,A11F12,1.0,sphere,0.75,-3.75,-6.5,4.0,1024.0,1025.0,2019-12-09,123.0,22.0,-6.51,15.0,0.0,0.0,,0.0,1.0,0.0
1020,3,1021,A11F12,1.5,sphere,0.25,-0.5,-5.5,4.0,1024.0,1025.0,2019-12-09,123.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,1.0
1021,4,1022,A11F12,1.0,sphere,1.5,0.75,-5.5,4.0,1024.0,1025.0,2019-12-09,123.0,22.0,-6.51,15.0,0.0,0.0,,0.0,0.0,1.0
1022,5,1023,A11F12,0.5,sphere,0.75,-5.25,-6.7,4.0,1024.0,1025.0,2019-12-09,123.0,22.0,-6.51,15.0,0.0,0.0,,0.0,0.0,0.0
1023,6,1024,A11,,,,,,,,1025.0,2019-12-09,123.0,22.0,-6.51,,0.0,0.0,,,,
1024,7,1025,,,,,,,,,,2019-12-09,123.0,22.0,-6.51,,,,,,,
1025,1,1026,A2F3,1.5,sphere,2.25,2.25,-6.5,2.0,1030.0,1031.0,2019-12-10,124.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
1026,2,1027,A2F3,1.0,sphere,3.75,0.75,-6.7,2.0,1030.0,1031.0,2019-12-10,124.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
1027,3,1028,A2F3,1.0,sphere,0.75,-3.75,-6.7,2.0,1030.0,1031.0,2019-12-10,124.0,22.0,-6.51,60.0,0.0,0.0,,0.0,0.0,0.0
1028,4,1029,A2F3,0.5,sphere,-2.25,2.25,-6.7,2.0,1030.0,1031.0,2019-12-10,124.0,22.0,-6.51,90.0,0.0,0.0,,0.0,0.0,0.0
1029,5,1030,A2,,,,,,,,1031.0,2019-12-10,124.0,22.0,-6.51,,0.0,0.0,,,,
1030,6,1031,,,,,,,,,,2019-12-10,124.0,22.0,-6.51,,,,,,,
1031,7,1032,A14F11,1.5,sphere,2.25,-3.75,-6.5,2.0,1036.0,1031.0,2019-12-10,124.0,22.0,-6.51,0.0,0.5,0.0,,0.0,0.0,0.0
1032,8,1033,A14F11,1.0,sphere,-0.75,-3.75,-6.7,2.0,1036.0,1031.0,2019-12-10,124.0,22.0,-6.51,30.0,0.5,0.0,,0.0,0.0,0.0
1033,9,1034,A14F11,1.0,sphere,-2.25,-2.25,-6.7,2.0,1036.0,1031.0,2019-12-10,124.0,22.0,-6.51,75.0,0.5,0.0,,0.0,0.0,0.0
1034,10,1035,A14F11,0.5,sphere,2.25,-3.75,-6.7,2.0,1036.0,1031.0,2019-12-10,124.0,22.0,-6.51,90.0,0.5,0.0,,0.0,0.0,0.0
1035,11,1036,A14,,,,,,,,1031.0,2019-12-10,124.0,22.0,-6.51,,0.5,0.0,,,,
1036,1,1037,A12F3,1.5,sphere,-1.75,-2.25,-6.5,2.0,1040.0,1041.0,2019-10-12,125.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
1037,2,1038,A12F3,1.0,sphere,0.75,-3.75,-6.7,2.0,1040.0,1041.0,2019-10-12,125.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
1038,3,1039,A12F3,0.5,sphere,2.25,-2.25,-6.7,2.0,1040.0,1041.0,2019-10-12,125.0,22.0,-6.51,75.0,0.0,0.0,,0.0,0.0,0.0
1039,4,1040,A12,,,,,,,,1041.0,2019-10-12,125.0,22.0,-6.51,,0.0,0.0,,,,
1040,5,1041,,,,,,,,,,2019-10-12,125.0,22.0,-6.51,,,,,,,
1041,6,1042,A12F3,1.5,sphere,-0.75,-2.75,-6.5,2.0,1045.0,1041.0,2019-10-12,125.0,22.0,-6.51,135.0,-0.5,0.0,,0.0,0.0,0.0
1042,7,1043,A12F3,1.0,sphere,-2.25,-2.25,-6.7,2.0,1045.0,1041.0,2019-10-12,125.0,22.0,-6.51,150.0,-0.5,0.0,,0.0,0.0,0.0
1043,8,1044,A12F3,0.5,sphere,-2.25,-3.75,-6.7,2.0,1045.0,1041.0,2019-10-12,125.0,22.0,-6.51,180.0,-0.5,0.0,,0.0,0.0,0.0
1044,9,1045,A12,,,,,,,,1041.0,2019-10-12,125.0,22.0,-6.51,,-0.5,0.0,,,,
1045,1,1046,A13F3,1.5,sphere,-2.25,-2.25,-6.5,2.0,1051.0,1052.0,2019-12-10,126.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
1046,2,1047,A13F3,1.0,sphere,-0.75,-3.75,-6.7,2.0,1051.0,1052.0,2019-12-10,126.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
1047,3,1048,A13F3,1.0,sphere,2.25,-2.25,-6.7,2.0,1051.0,1052.0,2019-12-10,126.0,22.0,-6.51,75.0,0.0,0.0,,0.0,0.0,0.0
1048,4,1049,A13F3,0.5,sphere,2.25,-3.75,-6.7,2.0,1051.0,1052.0,2019-12-10,126.0,22.0,-6.51,90.0,0.0,0.0,,0.0,0.0,0.0
1049,5,1050,A13F3,0.5,sphere,0.75,3.75,-6.7,2.0,1051.0,1052.0,2019-12-10,126.0,22.0,-6.51,-30.0,0.0,0.0,,0.0,0.0,0.0
1050,6,1051,A13,,,,,,,,1052.0,2019-12-10,126.0,22.0,-6.51,,0.0,0.0,,,,
1051,7,1052,,,,,,,,,,2019-12-10,126.0,22.0,-6.51,,,,,,,
1052,8,1053,A16F3,1.0,sphere,2.25,2.25,-6.7,2.0,1055.0,1052.0,2019-12-10,126.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
1053,9,1054,A16F3,0.5,sphere,0.75,-5.25,-6.7,2.0,1055.0,1052.0,2019-12-10,126.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
1054,10,1055,A16,,,,,,,,1052.0,2019-12-10,126.0,22.0,-6.51,,0.0,0.0,,,,
1055,1,1056,A11F11,1.5,sphere,1.25,-2.25,-6.5,3.0,1060.0,1061.0,2019-12-10,127.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
1056,2,1057,A11F11,1.5,sphere,-0.75,-2.25,-6.5,3.0,1060.0,1061.0,2019-12-10,127.0,22.0,-6.51,15.0,0.0,0.0,,0.0,1.5,0.0
1057,3,1058,A11F11,1.5,sphere,0.75,-2.25,-6.5,3.0,1060.0,1061.0,2019-12-10,127.0,22.0,-6.51,30.0,0.0,0.0,,0.0,1.5,0.0
1058,4,1059,A11F11,1.0,sphere,0.75,-2.25,-6.7,3.0,1060.0,1061.0,2019-12-10,127.0,22.0,-6.51,30.0,0.0,0.0,,0.0,1.5,0.0
1059,5,1060,A11,,,,,,,,1061.0,2019-12-10,127.0,22.0,-6.51,,0.0,0.0,,,,
1060,6,1061,,,,,,,,,,2019-12-10,127.0,22.0,-6.51,,,,,,,
1061,7,1062,A11F11,1.0,sphere,2.25,-2.25,-6.7,3.0,1066.0,1061.0,2019-12-10,127.0,22.0,-6.51,180.0,0.0,0.5,,0.0,0.0,0.0
1062,8,1063,A11F11,1.0,sphere,-0.75,-3.75,-6.7,3.0,1066.0,1061.0,2019-12-10,127.0,22.0,-6.51,210.0,0.0,0.5,,0.0,0.0,0.0
1063,9,1064,A11F11,1.0,sphere,-0.75,-2.25,-6.7,3.0,1066.0,1061.0,2019-12-10,127.0,22.0,-6.51,150.0,0.0,0.5,,0.0,1.5,0.0
1064,10,1065,A11F11,0.5,sphere,-0.75,-2.25,-6.7,3.0,1066.0,1061.0,2019-12-10,127.0,22.0,-6.51,150.0,0.0,0.5,,0.0,1.5,0.0
1065,11,1066,A11,,,,,,,,1061.0,2019-12-10,127.0,22.0,-6.51,,0.0,0.5,,,,
1066,1,1067,A16F5,1.5,sphere,0.75,-5.25,-6.5,4.0,1071.0,1072.0,2019-12-11,128.0,22.0,-6.51,30.0,0.0,0.0,,0.0,1.5,0.0
1067,2,1068,A16F5,1.0,sphere,-0.75,-5.25,-6.7,4.0,1071.0,1072.0,2019-12-11,128.0,22.0,-6.51,30.0,0.0,0.0,,0.0,1.5,0.0
1068,3,1069,A16F5,1.0,sphere,2.25,3.75,-6.7,4.0,1071.0,1072.0,2019-12-11,128.0,22.0,-6.51,0.0,0.0,0.0,,0.0,-1.5,0.0
1069,4,1070,A16F5,0.5,sphere,2.25,3.75,-6.7,4.0,1071.0,1072.0,2019-12-11,128.0,22.0,-6.51,0.0,0.0,0.0,,0.0,-1.5,0.0
1070,5,1071,A16,,,,,,,,1072.0,2019-12-11,128.0,22.0,-6.51,,0.0,0.0,,,,
1071,6,1072,,,,,,,,,,2019-12-11,128.0,22.0,-6.51,,,,,,,
1072,7,1073,A16F5,1.5,sphere,-0.75,3.75,-6.5,4.0,1077.0,1072.0,2019-12-11,128.0,22.0,-6.51,30.0,0.5,0.0,,0.0,-1.0,0.0
1073,8,1074,A16F5,1.0,sphere,-0.75,3.75,-6.7,4.0,1077.0,1072.0,2019-12-11,128.0,22.0,-6.51,30.0,0.5,0.0,,0.0,-1.0,0.0
1074,9,1075,A16F5,1.0,sphere,2.25,-5.25,-6.7,4.0,1077.0,1072.0,2019-12-11,128.0,22.0,-6.51,15.0,0.5,0.0,,0.0,1.5,0.0
1075,10,1076,A16F5,0.5,sphere,2.25,-5.25,-6.7,4.0,1077.0,1072.0,2019-12-11,128.0,22.0,-6.51,15.0,0.5,0.0,,0.0,1.5,0.0
1076,11,1077,A16,,,,,,,1077.0,1072.0,2019-12-11,128.0,22.0,-6.51,,0.5,0.0,,,,
1077,1,1078,A16F5,1.5,sphere,1.25,0.25,-5.75,4.0,1081.0,1082.0,2019-12-11,129.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,1.0
1078,2,1079,A16F5,1.0,sphere,1.75,0.25,-6.7,4.0,1081.0,1082.0,2019-12-11,129.0,22.0,-6.51,15.0,0.0,0.0,,0.0,0.0,1.0
1079,3,1080,A16F5,0.5,sphere,2.25,1.25,-6.7,4.0,1081.0,1082.0,2019-12-11,129.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,1.0
1080,4,1081,A16,,,,,,,,1082.0,2019-12-11,129.0,22.0,-6.51,,0.0,0.0,,,,
1081,5,1082,,,,,,,,,,2019-12-11,129.0,22.0,-6.51,,,,,,,
1082,6,1083,A16F5,1.5,sphere,1.75,1.75,-5.75,4.0,1086.0,1082.0,2019-12-11,129.0,22.0,-6.51,15.0,-0.5,0.0,,0.0,1.5,1.0
1083,7,1084,A16F5,1.0,sphere,1.75,1.75,-6.7,4.0,1086.0,1082.0,2019-12-11,129.0,22.0,-6.51,30.0,-0.5,0.0,,0.0,1.5,1.0
1084,8,1085,A16F5,0.5,sphere,2.25,2.0,-6.7,4.0,1086.0,1082.0,2019-12-11,129.0,22.0,-6.51,30.0,-0.5,0.0,,0.0,1.5,1.0
1085,9,1086,A16,,,,,,,,1082.0,2019-12-11,129.0,22.0,-6.51,,-0.5,0.0,,,,
1086,1,1087,A15F5,1.5,sphere,0.75,-3.75,-6.5,4.0,1091.0,1092.0,2019-12-11,130.0,22.0,-6.51,45.0,0.0,0.0,,-0.5,1.5,0.0
1087,2,1088,A15F5,1.0,sphere,0.75,-3.75,-6.7,4.0,1091.0,1092.0,2019-12-11,130.0,22.0,-6.51,45.0,0.0,0.0,,-0.5,1.5,0.0
1088,3,1089,A15F5,1.0,sphere,-2.75,2.25,-6.7,4.0,1091.0,1092.0,2019-12-11,130.0,22.0,-6.51,-15.0,0.0,0.0,,0.0,0.0,0.0
1089,4,1090,A15F5,0.5,sphere,-3.75,2.25,-6.7,4.0,1091.0,1092.0,2019-12-11,130.0,22.0,-6.51,-15.0,0.0,0.0,,0.0,0.0,0.0
1090,5,1091,A15,,,,,,,,1092.0,2019-12-11,130.0,22.0,-6.51,,0.0,0.0,,,,
1091,6,1092,,,,,,,,,,2019-12-11,130.0,22.0,-6.51,,,,,,,
1092,7,1093,A15F5,1.5,sphere,3.75,-2.25,-6.5,4.0,1097.0,1092.0,2019-12-11,130.0,22.0,-6.51,0.0,0.5,0.0,,-1.75,0.0,0.0
1093,8,1094,A15F5,1.0,sphere,3.75,-2.25,-6.7,4.0,1097.0,1092.0,2019-12-11,130.0,22.0,-6.51,0.0,0.5,0.0,,-1.75,0.0,0.0
1094,9,1095,A15F5,1.0,sphere,3.75,2.25,-6.7,4.0,1097.0,1092.0,2019-12-11,130.0,22.0,-6.51,0.0,0.5,0.0,,-1.75,0.0,0.0
1095,10,1096,A15F5,0.5,sphere,3.75,2.25,-6.7,4.0,1097.0,1092.0,2019-12-11,130.0,22.0,-6.51,0.0,0.5,0.0,,-1.75,0.0,0.0
1096,11,1097,A15,,,,,,,,1092.0,2019-12-11,130.0,22.0,-6.51,,0.5,0.0,,,,
1097,1,1098,A15F5,1.5,sphere,1.75,1.0,-5.5,4.0,1101.0,1102.0,2019-12-11,131.0,22.0,-6.51,0.0,0.5,0.0,,0.0,0.0,1.0
1098,2,1099,A15F5,1.0,sphere,2.25,1.25,-6.7,4.0,1101.0,1102.0,2019-12-11,131.0,22.0,-6.51,15.0,0.5,0.0,,0.0,0.0,1.0
1099,3,1100,A15F5,0.5,sphere,3.25,1.75,-6.7,4.0,1101.0,1102.0,2019-12-11,131.0,22.0,-6.51,30.0,0.5,0.0,,0.0,0.0,1.0
1100,4,1101,A15,,,,,,,,1102.0,2019-12-11,131.0,22.0,-6.51,,0.5,0.0,,,,
1101,5,1102,,,,,,,,,,2019-12-11,131.0,22.0,-6.51,,,,,,,
1102,6,1103,A15F5,1.5,sphere,0.75,2.25,-5.5,4.0,1106.0,1102.0,2019-12-11,131.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,1.0
1103,7,1104,A15F5,1.0,sphere,-1.75,1.75,-6.3,4.0,1106.0,1102.0,2019-12-11,131.0,22.0,-6.51,-15.0,0.0,0.0,,0.0,0.0,1.0
1104,8,1105,A15F5,0.5,sphere,1.75,2.25,-6.7,4.0,1106.0,1102.0,2019-12-11,131.0,22.0,-6.51,-15.0,0.0,0.0,,0.0,0.0,1.0
1105,9,1106,A15,,,,,,,,1102.0,2019-12-11,131.0,22.0,-6.51,,0.0,0.0,,,,
1106,1,1107,A3F5,1.5,sphere,0.75,-5.25,-6.5,4.0,1111.0,1112.0,2019-12-11,132.0,22.0,-6.51,15.0,0.0,0.0,,0.0,1.5,0.0
1107,2,1108,A3F5,1.0,sphere,0.75,-5.25,-6.7,4.0,1111.0,1112.0,2019-12-11,132.0,22.0,-6.51,15.0,0.0,0.0,,0.0,1.5,0.0
1108,3,1109,A3F5,1.0,sphere,-2.25,-3.75,-6.7,4.0,1111.0,1112.0,2019-12-11,132.0,22.0,-6.51,-15.0,0.0,0.0,,0.0,1.5,0.0
1109,4,1110,A3F5,0.5,sphere,-2.25,-3.75,-6.7,4.0,1111.0,1112.0,2019-12-11,132.0,22.0,-6.51,-15.0,0.0,0.0,,0.0,1.5,0.0
1110,5,1111,A3,,,,,,,,1112.0,2019-12-11,132.0,22.0,-6.51,,0.0,0.0,,,,
1111,6,1112,,,,,,,,,,2019-12-11,132.0,22.0,-6.51,,,,,,,
1112,7,1113,A3F5,1.5,sphere,2.25,-3.75,-6.5,4.0,1117.0,1112.0,2019-12-11,132.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.0,0.0
1113,8,1114,A3F5,1.0,sphere,2.25,-3.75,-6.7,4.0,1117.0,1112.0,2019-12-11,132.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.0,0.0
1114,9,1115,A3F5,1.0,sphere,2.25,-5.25,-6.7,4.0,1117.0,1112.0,2019-12-11,132.0,22.0,-6.51,195.0,0.0,0.0,,0.0,0.0,0.0
1115,10,1116,A3F5,0.5,sphere,2.25,-5.25,-6.7,4.0,1117.0,1112.0,2019-12-11,132.0,22.0,-6.51,195.0,0.0,0.0,,0.0,0.0,0.0
1116,11,1117,A3,,,,,,,,1112.0,2019-12-11,132.0,22.0,-6.51,,0.0,0.0,,,,
1117,1,1118,A3F5,1.5,sphere,-0.75,3.75,-6.5,4.0,1122.0,1123.0,2019-12-11,133.0,22.0,-6.51,15.0,0.5,0.0,,0.0,0.0,0.0
1118,2,1119,A3F5,1.0,sphere,-0.75,3.75,-6.7,4.0,1122.0,1123.0,2019-12-11,133.0,22.0,-6.51,15.0,0.5,0.0,,0.0,0.0,0.0
1119,3,1120,A3F5,1.0,sphere,2.25,3.75,-6.7,4.0,1122.0,1123.0,2019-12-11,133.0,22.0,-6.51,30.0,0.5,0.0,,0.0,0.0,0.0
1120,4,1121,A3F5,0.5,sphere,2.25,3.75,-6.7,4.0,1122.0,1123.0,2019-12-11,133.0,22.0,-6.51,30.0,0.5,0.0,,0.0,0.0,0.0
1121,5,1122,A3,,,,,,,,1123.0,2019-12-11,133.0,22.0,-6.51,,0.5,0.0,,,,
1122,6,1123,,,,,,,,,,2019-12-11,133.0,22.0,-6.51,,,,,,,
1123,7,1124,A3F5,1.5,sphere,-1.75,-0.75,-6.0,4.0,1128.0,1123.0,2019-12-11,133.0,22.0,-6.51,180.0,-0.5,0.0,,0.0,0.0,1.0
1124,8,1125,A3F5,1.0,sphere,-2.25,-1.0,-6.7,4.0,1128.0,1123.0,2019-12-11,133.0,22.0,-6.51,195.0,-0.5,0.0,,0.0,0.0,1.0
1125,9,1126,A3F5,1.0,sphere,-3.0,1.25,-6.0,4.0,1128.0,1123.0,2019-12-11,133.0,22.0,-6.51,210.0,-0.5,0.0,,0.0,0.0,1.0
1126,10,1127,A3F5,0.5,sphere,-2.25,-0.75,-6.7,4.0,1128.0,1123.0,2019-12-11,133.0,22.0,-6.51,210.0,-0.5,0.0,,0.0,0.0,1.0
1127,11,1128,A3,,,,,,,,1123.0,2019-12-11,133.0,22.0,-6.51,,-0.5,0.0,,,,
1128,1,1129,A3F5,1.5,sphere,1.75,0.75,-5.5,4.0,1132.0,1133.0,2019-12-11,134.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,1.0
1129,2,1130,A3F5,1.0,sphere,2.25,0.75,-6.7,4.0,1132.0,1133.0,2019-12-11,134.0,22.0,-6.51,15.0,0.0,0.0,,0.0,0.0,1.0
1130,3,1131,A3F5,0.5,sphere,2.25,0.25,-6.7,4.0,1132.0,1133.0,2019-12-11,134.0,22.0,-6.51,15.0,0.0,0.0,,0.0,0.0,1.0
1131,4,1132,A3,,,,,,,,1133.0,2019-12-11,134.0,22.0,-6.51,,0.0,0.0,,,,
1132,5,1133,,,,,,,,,,2019-12-11,134.0,22.0,-6.51,,,,,,,
1133,6,1134,A2F5,1.5,sphere,2.25,-2.25,-6.5,4.0,1137.0,1133.0,2019-12-11,134.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.75,0.0
1134,7,1135,A2F5,1.0,sphere,2.25,-2.25,-6.7,4.0,1137.0,1133.0,2019-12-11,134.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.75,0.0
1135,8,1136,A2F5,0.5,sphere,2.25,-2.25,-6.7,4.0,1137.0,1133.0,2019-12-11,134.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.75,0.0
1136,9,1137,A2,,,,,,,,1133.0,2019-12-11,134.0,22.0,-6.51,,0.0,0.0,,,,
1137,1,1138,A2F5,1.5,sphere,-1.75,-1.0,-5.5,4.0,1142.0,1143.0,2019-12-11,135.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.0,1.0
1138,2,1139,A2F5,1.0,sphere,-1.75,-1.0,-6.7,4.0,1142.0,1143.0,2019-12-11,135.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.0,1.0
1139,3,1140,A2F5,1.0,sphere,-1.0,-1.5,-6.7,4.0,1142.0,1143.0,2019-12-11,135.0,22.0,-6.51,180.0,0.0,0.0,,0.0,-1.0,1.0
1140,4,1141,A2F5,0.5,sphere,-1.0,-1.5,-6.7,4.0,1142.0,1143.0,2019-12-11,135.0,22.0,-6.51,180.0,0.0,0.0,,0.0,-1.0,1.0
1141,5,1142,A2,,,,,,,,1143.0,2019-12-11,135.0,22.0,-6.51,,0.0,0.0,,,,
1142,6,1143,,,,,,,,,,2019-12-11,135.0,22.0,-6.51,,,,,,,
1143,1,1144,A1F3,1.5,sphere,-0.75,-2.25,-6.0,3.0,1148.0,1149.0,2019-12-12,136.0,21.0,-6.51,180.0,0.0,0.0,,0.0,1.0,0.0
1144,2,1145,A1F3,1.0,sphere,-0.75,-2.25,-6.2,3.0,1148.0,1149.0,2019-12-12,136.0,21.0,-6.51,180.0,0.0,0.0,,0.0,1.0,0.0
1145,3,1146,A1F3,1.0,sphere,-2.25,-0.75,-6.2,3.0,1148.0,1149.0,2019-12-12,136.0,21.0,-6.51,180.0,0.0,0.0,,1.0,0.0,0.0
1146,4,1147,A1F3,0.5,sphere,-2.25,-0.75,-6.2,3.0,1148.0,1149.0,2019-12-12,136.0,21.0,-6.51,180.0,0.0,0.0,,1.0,0.0,0.0
1147,5,1148,A1,,,,,,,,1149.0,2019-12-12,136.0,21.0,-6.51,,0.0,0.0,,,,
1148,6,1149,,,,,,,,,,2019-12-12,136.0,21.0,-6.51,,,,,,,
1149,7,1150,A1F3,1.0,sphere,1.75,0.75,-6.2,3.0,1154.0,1149.0,2019-12-12,136.0,21.0,-6.51,210.0,0.5,0.0,,-0.5,0.0,0.0
1150,8,1151,A1F3,1.0,sphere,0.75,-2.5,-5.7,3.0,1154.0,1149.0,2019-12-12,136.0,21.0,-6.51,240.0,0.5,0.0,,0.0,0.75,0.0
1151,9,1152,A1F3,0.5,sphere,0.75,-2.5,-5.7,3.0,1154.0,1149.0,2019-12-12,136.0,21.0,-6.51,240.0,0.5,0.0,,0.0,0.75,0.0
1152,10,1153,A1F3,0.5,sphere,-0.75,0.5,-5.7,3.0,1154.0,1149.0,2019-12-12,136.0,21.0,-6.51,240.0,0.5,0.0,,0.0,-2.0,0.0
1153,11,1154,A1,,,,,,,,1149.0,2019-12-12,136.0,21.0,-6.51,,0.5,0.0,,,,
1154,1,1155,A1F3,1.5,sphere,-1.25,-0.75,-6.0,3.0,1159.0,1160.0,2019-12-12,137.0,21.0,-6.51,210.0,0.0,0.75,,-0.75,0.0,0.0
