,n_expt,id,phant_id,tum_rad,tum_shape,tum_x,tum_y,tum_z,birads,adi_ref_id,emp_ref_id,date,n_session,ant_rad,ant_z,fib_ang,adi_x,adi_y,fib_ref_id,fib_x,fib_y,tum_in_fib
1234,7,1235,A11F14,1,sphere,-0.5,-2.75,-5.7,4,1238,1232,13/12/2019,145,22,-6.51,15,0,0,,0,0,1
1235,8,1236,A11F14,0.5,sphere,0.75,-1.5,-5.7,4,1238,1232,13/12/2019,145,22,-6.51,15,0,0,,0,0,1
1236,9,1237,A11F14,0.5,sphere,0,1.5,-5.7,4,1238,1232,13/12/2019,145,22,-6.51,0,0,0,,0,0,1
1237,10,1238,A11,,,,,,,,1232,13/12/2019,145,22,-6.51,,0,0,,,,
1238,1,1239,A2F14,1.5,sphere,-2.25,-2.25,-6.5,4,1242,1243,13/12/2019,146,22,-6.51,15,0,0,,0,1,0
1239,2,1240,A2F14,1,sphere,-2.25,-2.25,-6.7,4,1242,1243,13/12/2019,146,22,-6.51,15,0,0,,0,1,0
1240,3,1241,A2F14,0.5,sphere,-2.25,-2.25,-6.7,4,1242,1243,13/12/2019,146,22,-6.51,15,0,0,,0,1,0
1241,4,1242,A2,,,,,,,,1243,13/12/2019,146,22,-6.51,,0,0,,,,
1242,5,1243,,,,,,,,,,13/12/2019,146,22,-6.51,,,,,,,
1243,6,1244,A3F14,1.5,sphere,2.25,-3.75,-6.5,2,1247,1243,13/12/2019,146,22,-6.51,30,0,0,,0,0,0
1244,7,1245,A3F14,1,sphere,2.25,-3.75,-6.7,2,1247,1243,13/12/2019,146,22,-6.51,30,0,0,,0,0,0
1245,8,1246,A3F14,0.5,sphere,2.25,-3.75,-6.7,2,1247,1243,13/12/2019,146,22,-6.51,30,0,0,,0,0,0
1246,9,1247,A3,,,,,,,,1243,13/12/2019,146,22,-6.51,,0,0,,,,
1247,1,1248,A3F11,1.5,sphere,2.25,2.25,-6.5,2,1251,1252,13/12/2019,147,22,-6.51,0,0,0,,0,0,0
1248,2,1249,A3F11,1,sphere,2.25,2.25,-6.7,2,1251,1252,13/12/2019,147,22,-6.51,0,0,0,,0,0,0
1249,3,1250,A3F11,0.5,sphere,2.25,2.25,-6.7,2,1251,1252,13/12/2019,147,22,-6.51,0,0,0,,0,0,0
1250,4,1251,A3,,,,,,,,1252,13/12/2019,147,22,-6.51,,0,0,,,,
1251,5,1252,,,,,,,,,,13/12/2019,147,22,-6.51,,,,,,,
1252,6,1253,A13F11,1.5,sphere,-0.75,-3.75,-6.5,2,1258,1252,13/12/2019,147,22,-6.51,-45,0,0,,0,0,0
1253,7,1254,A13F11,1,sphere,-0.75,-3.75,-6.7,2,1258,1252,13/12/2019,147,22,-6.51,-45,0,0,,0,0,0
1254,8,1255,A13F11,1,sphere,-2.25,2.25,-6.7,2,1258,1252,13/12/2019,147,22,-6.51,15,0,0,,0,0,0
1255,9,1256,A13F11,0.5,sphere,-2.25,2.25,-6.7,2,1258,1252,13/12/2019,147,22,-6.51,15,0,0,,0,0,0
1256,10,1257,A13F11,0.5,sphere,-2.25,-2.25,-6.7,2,1258,1252,13/12/2019,147,22,-6.51,90,0,0,,0,0,0
1257,11,1258,A13,,,,,,,,1252,13/12/2019,147,22,-6.51,,0,0,,,,
1258,1,1259,A15F11,1.5,sphere,-2.25,2.25,-6.5,2,1262,1263,13/12/2019,148,22,-6.51,0,0,0,,0,0,0
1259,2,1260,A15F11,1,sphere,3.75,0.75,-6.7,2,1262,1263,13/12/2019,148,22,-6.51,30,0,0,,0,0,0
1260,3,1261,A15F11,0.5,sphere,0.75,3.75,-6.7,2,1262,1263,13/12/2019,148,22,-6.51,75,0,0,,0,0,0
1261,4,1262,A15,,,,,,,,1263,13/12/2019,148,22,-6.51,,,,,,,
1262,5,1263,,,,,,,,,,13/12/2019,148,22,-6.51,,,,,,,
1263,6,1264,A16F11,1.5,sphere,2.25,2.25,-6.5,2,1267,1263,13/12/2019,148,22,-6.51,180,0,0,,0,0,0
1264,7,1265,A16F11,1,sphere,0.75,-2.25,-6.7,2,1267,1263,13/12/2019,148,22,-6.51,210,0,0,,0,0,0
1265,8,1266,A16F11,0.5,sphere,-2.25,-2.25,-6.7,2,1267,1263,13/12/2019,148,22,-6.51,150,0,0,,0,0,0
1266,9,1267,A16,,,,,,,,1263,13/12/2019,148,22,-6.51,,,,,,,
1267,1,1268,A3F4,1.5,sphere,-2.25,-3.75,-6.5,2,1271,1272,13/12/2019,149,22,-6.51,-45,0,0,,0,0,0
1268,2,1269,A3F4,1,sphere,-2.25,-3.75,-6.7,2,1271,1272,13/12/2019,149,22,-6.51,-45,0,0,,0,0,0
1269,3,1270,A3F4,0.5,sphere,-2.25,-3.75,-6.7,2,1271,1272,13/12/2019,149,22,-6.51,-45,0,0,,0,0,0
1270,4,1271,A3,,,,,,,,1272,13/12/2019,149,22,-6.51,,0,0,,,,
1271,5,1272,,,,,,,,,,13/12/2019,149,22,-6.51,,,,,,,
1272,6,1273,A15F3,1,sphere,-2.25,-1,-6.7,2,1275,1272,13/12/2019,149,22,-6.51,0,0,0,,0,0,0
1273,7,1274,A15F3,0.5,sphere,-2.25,-1,-6.7,2,1275,1272,13/12/2019,149,22,-6.51,0,0,0,,0,0,0
1274,8,1275,A15,,,,,,,,1272,13/12/2019,149,22,-6.51,,0,0,,,,
1275,1,1276,A3F3,1.5,sphere,-2.25,-1,-6.5,2,1279,1280,13/12/2019,150,22,-6.51,180,0,0,,0,0,0
1276,2,1277,A3F3,1,sphere,2.25,2.25,-6.7,2,1279,1280,13/12/2019,150,22,-6.51,195,0,0,,0,0,0
1277,3,1278,A3F3,0.5,sphere,-2.25,-0.75,-6.7,2,1279,1280,13/12/2019,150,22,-6.51,210,0,0,,0,0,0
1278,4,1279,A3,,,,,,,,1280,13/12/2019,150,22,-6.51,,0,0,,,,
1279,5,1280,,,,,,,,,,13/12/2019,150,22,-6.51,,,,,,,
1280,6,1281,A15F4,1,sphere,3.75,0.75,-6.7,2,1283,1280,13/12/2019,150,22,-6.51,180,0,0,,0,0,0
1281,7,1282,A15F4,0.5,sphere,3.75,0.75,-6.7,2,1283,1280,13/12/2019,150,22,-6.51,180,0,0,,0,0,0
1282,8,1283,A15,,,,,,,,1280,13/12/2019,150,22,-6.51,,0,0,,,,
1283,1,1284,A15F12,1.5,sphere,0.75,-2.25,-6.5,2,1287,1288,13/12/2019,151,22,-6.51,30,0,0,,0,0,0
1284,2,1285,A15F12,1,sphere,2.25,-2.25,-6.7,2,1287,1288,13/12/2019,151,22,-6.51,75,0,0,,0,0,0
1285,3,1286,A15F12,0.5,sphere,2.25,-2.25,-6.7,2,1287,1288,13/12/2019,151,22,-6.51,75,0,0,,0,0,0
1286,4,1287,A15,,,,,,,,1288,13/12/2019,151,22,-6.51,,0,0,,,,
1287,5,1288,,,,,,,,,,13/12/2019,151,22,-6.51,,,,,,,
1288,6,1289,A14F2,1.5,sphere,-2.25,-1,-6.5,2,1292,1288,13/12/2019,151,22,-6.51,0,0,0,,0,0,0
1289,7,1290,A14F2,1,sphere,0.75,2.25,-6.7,2,1292,1288,13/12/2019,151,22,-6.51,45,0,0,,0,0,0
1290,8,1291,A14F2,0.5,sphere,-2.25,2.25,-6.7,2,1292,1288,13/12/2019,151,22,-6.51,90,0,0,,0,0,0
1291,9,1292,A14,,,,,,,,1288,13/12/2019,151,22,-6.51,,0,0,,,,
1292,1,1293,A2F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,0,0,0,,0,0,
1293,2,1294,A2F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,30,0.5,0,,0,0,
1294,3,1295,A2F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,-30,0,0.5,,0,0,
1295,4,1296,A15F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,0,0,0,,0,0,
1296,5,1297,A15F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,45,0,0.5,,0,0,
1297,6,1298,,,,,,,,,,16/12/2019,152,22,-6.51,,,,,,,
1298,7,1299,A3F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,0,0,0,,0,0,
1299,8,1300,A3F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,45,0.5,0,,0,0,
1300,9,1301,A3F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,-45,-0.5,0,,0,0,
